"date","KK_u_gap","KK_u_gap_ma6"
2016-08-01,0.0383994789607129,-0.0050163772582071
2016-09-01,0.0733923398533691,-0.00431099232457322
2016-10-01,-0.0513933527853907,-0.0219636274306826
2016-11-01,-0.104947408850411,-0.016428847989992
2016-12-01,-0.0273387055932051,-0.0245787269878114
2017-01-01,-0.0449329970233783,-0.0194701075730504
2017-02-01,-0.0649169365919993,-0.0366895101651691
2017-03-01,-0.137420740552049,-0.0718250235660722
2017-04-01,-0.00397679319036737,-0.0639222636335683
2017-05-01,-0.0198498798469084,-0.0497393421329846
2017-06-01,-0.0690379546865603,-0.0566892169818771
2017-07-01,-0.0237871713636948,-0.0531649127052632
2017-08-01,0.0637126892295217,-0.0317266417350097
2017-09-01,-0.115896254687365,-0.028139227424229
2017-10-01,0.000668253213857994,-0.0273650530235248
2017-11-01,-0.00126500778014593,-0.024267574345731
2017-12-01,-0.0449438456538376,-0.0202518895069439
2018-01-01,-0.0680381370629211,-0.0276270504568149
2018-02-01,-0.0354729761855181,-0.0441579946926549
2018-03-01,-0.0334796051642283,-0.0304218864387988
2018-04-01,-0.0129760788870774,-0.0326959417889547
2018-05-01,-0.107257499382754,-0.0503613570560561
2018-06-01,0.0666487805513905,-0.0317625860218514
2018-07-01,-0.102661301308753,-0.0375331133961566
2018-08-01,0.017688573558813,-0.0286728551054348
2018-09-01,-0.0579171638592499,-0.0327457815546051
2018-10-01,0.0214108794255039,-0.0270146218358415
2018-11-01,-0.0631226625676415,-0.0196588156999894
2018-12-01,0.0887720552927918,-0.0159716032430892
2019-01-01,0.026059468006979,0.0054818583095327
2019-02-01,-0.120547291001486,-0.0175574524505171
2019-03-01,0.0316005893091584,-0.00263782692244903
2019-04-01,-0.0630431283484332,-0.0167134948847719
2019-05-01,-0.0180813825832811,-0.00920661488737847
2019-06-01,-0.0206548985121704,-0.0274444405215388
2019-07-01,0.0122070821075497,-0.029753171504777
2019-08-01,-0.0624107798707172,-0.0200637529829823
2019-09-01,-0.0794439883638027,-0.0385711825951425
2019-10-01,0.0312645712286987,-0.0228532326656205
2019-11-01,-0.00100377286426045,-0.020006964379117
2019-12-01,-0.0156891704288245,-0.0191793430318927
2020-01-01,-0.00805179998133632,-0.0225558233800404
2020-02-01,-0.0415168730282152,-0.0190735055729567
2020-03-01,0.503708143152878,0.07811851634649
2020-04-01,-1.18780367551118,-0.125059524776823
2020-05-01,-0.810011112230098,-0.259894081337796
2020-06-01,-1.23975395541778,-0.463904878835955
2020-07-01,-0.588980584997518,-0.560726343005319
2020-08-01,-1.40675540536556,-0.788266098394877
2020-09-01,-0.389114262700116,-0.937069832703709
2020-10-01,-0.698339405107636,-0.855492454303119
2020-11-01,-0.150351870468649,-0.745549247342877
2020-12-01,0.03307760239049,-0.533410654374832
2021-01-01,-0.208387349260304,-0.46997844841863
2021-02-01,-0.14217676904919,-0.259215342365901
2021-03-01,-0.142930655975782,-0.218184741245179
2021-04-01,-0.0519695394994599,-0.110456430310483
2021-05-01,-0.222978102027674,-0.122560802236987
2021-06-01,0.081614905971501,-0.114471251640152
2021-07-01,-0.35406865812925,-0.138751469784976
2021-08-01,-0.19262202769485,-0.147159012892586
2021-09-01,-0.270223214518093,-0.168374439316304
2021-10-01,-0.168201163700275,-0.187746376683107
2021-11-01,-0.219819008701311,-0.187219861128713
2021-12-01,-0.132147682463959,-0.22284695920129
2022-01-01,0.00336443439254364,-0.163274777114324
2022-02-01,-0.0877445725332096,-0.145795201254051
2022-03-01,-0.101857844623917,-0.117734306271688
2022-04-01,0.00225738095112993,-0.0893245488297871
2022-05-01,-0.0322750662979456,-0.058067225095893
2022-06-01,0.0157502536015461,-0.0334175690849755
2022-07-01,-0.068199330075978,-0.0453448631630624
2022-08-01,0.00991749177940227,-0.0290678524442938
2022-09-01,-0.0492270746463643,-0.0202960574480349
2022-10-01,0.0667566885018922,-0.00954617285624123
